Latitude,Longitude,MedInc,cluster
34.23,-116.86,5.4618,1
32.73,-117.12,3.5156,5
34.07,-117.3,1.7981,5
37.53,-120.8,2.1932,3
34.08,-118.21,2.6806,5
39.26,-121.03,2.4283,3
34.98,-120.43,3.6639,0
34.17,-119.17,3.6597,5
36.3,-119.2,2.625,0
36.06,-119.03,2.162,0
33.08,-117.25,6.617000000000001,1
33.02,-116.88,5.2596,1
33.93,-118.23,1.3,5
32.77,-117.19,4.1368,1
33.12,-117.08,1.8363,5
37.31,-121.92,3.1107,3
33.8,-116.45,3.6161,5
39.11,-121.68,4.0625,3
34.08,-117.25,2.45,5
33.91,-118.26,2.4375,5
39.08,-121.1,2.5887,3
37.23,-119.91,3.625,0
37.39,-120.59,2.1061,0
33.87,-117.89,3.3594,5
34.09,-118.17,2.5523,5
34.38,-119.69,2.25,0
33.74,-117.82,3.0958,5
38.73,-120.63,4.0675,3
38.54,-121.49,1.6932,3
34.18,-118.28,6.884,1
34.01,-117.9,3.7917,5
33.95,-117.25,4.2775,1
34.17,-117.26,3.8906,5
33.9,-118.25,3.3804,5
34.6,-118.12,2.3958,5
36.09,-119.99,0.4999,0
34.21,-118.15,5.4727,1
34.15,-118.14,1.5156,5
33.2,-117.15,4.0328,5
38.56,-121.44,3.7167,3
37.85,-122.22,5.457000000000001,4
37.81,-122.47,3.4051,3
34.04,-118.38,2.2961,5
38.31,-120.27,3.075,3
36.8,-119.76,2.5893,0
33.91,-118.34,2.6689,5
38.33,-120.41,3.024,3
37.35,-119.68,3.1326,0
33.97,-118.01,6.0648,1
33.94,-118.26,2.25,5
33.63,-117.8,11.1121,2
39.76,-121.86,2.0094,3
34.04,-117.96,4.7955,1
33.35,-117.42,2.5729,5
37.8,-122.18,6.7527,4
32.69,-117.07,4.069,5
37.67,-121.88,6.4524,4
37.75,-122.45,6.0274,4
38.69,-120.95,5.2032,4
34.2,-118.9,7.9943,2
37.28,-121.9,5.3922,4
37.73,-122.17,3.25,3
37.41,-122.11,6.0884,4
37.96,-122.35,2.5164,3
37.36,-121.85,4.0452,3
36.94,-121.8,2.8214,3
32.75,-117.07,3.3026,5
36.6,-121.91,5.5519,4
34.23,-118.58,4.8929,1
33.13,-117.05,4.2813,1
34.12,-117.9,4.0529,1
36.32,-119.79,3.0667,0
38.93,-123.53,2.5625,3
34.11,-117.88,4.1411,1
37.54,-122.3,2.9405,3
33.65,-117.7,6.1863,1
34.88,-116.99,3.1528,5
37.66,-121.04,4.1705,4
37.8,-122.41,0.8836,3
34.01,-117.93,4.2266,1
39.5,-123.34,1.8967,3
36.89,-121.37,4.025,4
33.82,-117.84,4.7946,1
34.18,-118.26,8.1657,2
33.65,-117.94,5.2732,1
35.28,-120.66,2.1786,0
37.72,-122.17,3.3710000000000004,3
33.98,-117.42,3.0606,5
34.12,-118.0,4.625,1
34.26,-118.3,4.81,1
38.53,-121.51,5.3135,4
34.03,-117.17,6.3308,1
33.9,-117.88,6.5945,1
36.76,-119.75,1.4107,0
36.33,-119.65,2.3523,0
38.28,-121.35,3.2234,3
34.22,-118.48,2.1974,5
33.95,-118.29,2.0,5
35.13,-118.44,1.7917,5
32.73,-117.13,2.2429,5
36.79,-119.77,3.2642,0
34.05,-118.27,1.3169,5
37.84,-122.26,2.6736,3
37.81,-121.91,13.1499,2
37.36,-121.97,4.575,4
36.74,-119.5,4.5938,0
34.06,-118.31,2.0278,5
33.6,-117.36,3.2258,5
37.74,-122.15,3.5083,3
38.23,-122.64,4.075,3
37.77,-122.24,3.6417,3
34.57,-118.02,5.083,1
33.76,-117.99,1.9439,5
34.1,-116.38,4.1458,5
38.62,-121.41,2.5162,3
37.77,-122.25,4.3098,4
32.69,-116.58,2.919,5
39.5,-123.79,2.325,3
38.58,-121.47,2.3266,3
37.39,-121.84,5.5592,4
33.58,-117.2,4.5936,1
38.52,-121.43,2.5898,3
33.82,-117.98,5.5486,1
38.6,-121.53,2.7566,3
33.9,-117.57,3.5525,5
34.2,-118.13,4.9312,1
34.06,-118.34,7.1669,1
33.05,-117.3,3.2308,5
37.33,-122.04,7.7643,4
37.73,-122.43,4.0,3
34.21,-118.87,6.2935,1
37.66,-121.93,8.3337,4
34.16,-118.12,5.0237,1
34.3,-118.42,3.6548,5
38.6,-121.45,4.6625,4
32.85,-116.89,5.1185,1
33.88,-118.38,5.2999,1
36.74,-119.85,3.5375,0
37.69,-121.92,7.316,4
37.79,-121.22,4.4766,4
32.75,-117.14,2.2813,5
33.97,-118.06,4.3203,1
37.75,-122.16,1.5625,3
34.09,-117.35,2.5902,5
38.01,-121.34,3.2872,3
34.06,-117.96,4.4102,1
38.58,-121.36,8.4699,4
34.02,-118.45,3.4583,5
32.76,-117.15,3.0445,5
37.64,-120.87,3.8984,3
35.37,-119.02,1.7213,0
37.79,-122.44,4.0882,3
34.06,-118.31,2.8202,5
37.7,-122.14,4.5859,4
37.73,-122.48,5.1681,4
33.93,-118.04,4.1667,1
33.86,-117.95,4.53,1
35.12,-120.61,2.6974,0
34.02,-118.33,1.8783,5
36.85,-119.64,4.9904,4
33.97,-117.35,3.024,5
37.42,-122.12,5.1524,4
34.15,-119.19,3.1989,5
37.26,-121.88,3.8893,3
34.13,-117.25,3.6856,5
37.78,-121.95,6.3942,4
38.79,-121.24,3.7904,3
33.8,-117.79,6.67,1
34.04,-118.18,1.55,5
33.26,-117.26,4.3429,1
33.2,-117.37,1.6318,5
34.1,-117.69,2.6074,5
34.14,-118.39,6.5533,1
37.82,-122.23,12.3804,2
37.54,-121.94,6.7599,4
33.88,-118.37,4.5357,1
38.02,-121.2,3.3882,3
38.68,-122.04,3.0486,3
37.54,-121.97,4.7135,4
37.79,-122.22,2.1494,3
37.58,-121.02,1.7169,3
37.87,-122.25,0.949,3
36.66,-119.6,1.6094,0
34.08,-117.33,3.1799,5
34.22,-118.35,4.1302,1
34.2,-118.55,3.6905,5
37.77,-122.26,3.3571,3
33.95,-118.01,5.0861,1
37.24,-121.81,4.5,4
38.87,-120.5,4.9583,4
37.52,-122.29,6.8787,4
34.09,-117.87,3.6484,5
36.32,-119.33,5.2561,1
37.35,-122.08,7.7068,4
38.45,-122.68,4.0139,3
37.82,-122.24,4.9306,4
35.52,-119.28,2.2321,0
38.01,-121.31,1.4274,3
33.57,-117.66,8.0082,1
37.34,-122.04,4.8836,4
37.8,-122.27,1.2434,3
33.14,-117.05,2.25,5
33.43,-117.62,2.7545,5
34.39,-119.51,3.233,0
32.81,-117.25,3.9187,5
37.45,-122.16,2.1406,3
33.74,-116.95,2.7083,5
32.75,-117.13,2.5872,5
34.18,-117.99,6.5254,1
38.01,-121.29,3.75,3
34.58,-118.08,3.0101,5
34.03,-118.47,3.3889,5
32.77,-115.52,2.2417,5
37.73,-122.47,10.7309,2
34.11,-117.25,2.7473,5
33.79,-118.31,3.3958,5
37.75,-122.42,2.1971,3
34.27,-118.75,5.1698,1
37.95,-120.35,2.4,3
33.69,-117.79,8.7385,2
36.42,-121.32,3.0437,0
34.13,-117.42,4.8283,1
34.17,-118.37,3.2596,5
37.79,-122.22,2.6042,3
37.35,-122.2,13.2986,2
37.25,-121.83,3.1932,3
34.02,-118.48,2.2917,5
34.09,-117.95,2.8375,5
33.96,-118.32,3.8512,5
37.36,-121.85,3.7198,3
34.1,-118.2,2.07,5
37.54,-122.31,4.163,4
39.12,-121.52,4.125,3
37.78,-121.04,2.5643,3
33.96,-118.31,1.528,5
34.17,-118.83,8.1397,2
37.65,-120.76,2.0385,3
33.86,-118.36,5.2799,1
37.95,-122.34,3.6719,3
37.38,-122.08,5.0796,4
34.12,-117.31,1.1667,5
33.77,-118.09,1.7208,5
32.78,-116.97,2.9784,5
36.31,-119.68,2.9936,0
37.77,-122.25,3.0161,3
32.98,-117.27,5.2742,1
33.85,-117.28,2.3229,5
33.74,-118.3,2.9386,5
34.03,-118.5,7.7572,1
34.02,-117.8,5.0869,1
34.86,-120.41,4.375,0
34.06,-117.75,1.9762,5
34.87,-117.03,3.9464,5
34.63,-120.46,2.9271,0
33.8,-118.32,3.1275,5
33.85,-118.36,4.8906,1
34.25,-118.27,4.4485,1
34.21,-118.39,2.6667,5
34.16,-118.28,2.9491,5
37.5,-120.82,4.4886,4
34.19,-118.16,4.25,1
37.87,-122.08,2.9167,3
34.2,-118.88,7.3409,1
39.43,-121.22,1.7,3
37.73,-122.39,4.3393,4
37.5,-122.47,4.875,4
33.99,-118.44,5.9641,1
33.14,-117.06,3.8185,5
38.58,-120.88,4.0827,3
33.7,-117.99,4.0345,5
34.61,-120.2,3.8582,0
33.66,-117.22,3.125,5
38.67,-121.38,2.3958,3
33.96,-118.21,1.2826,5
33.78,-118.28,3.2115,5
38.0,-122.3,4.4394,4
37.78,-122.49,3.2028,3
38.04,-121.35,5.5842,4
34.11,-118.04,7.1885,1
37.7,-121.86,6.6827,4
32.8,-116.96,2.065,5
33.81,-118.04,5.6846,1
39.24,-120.07,4.962,4
35.61,-118.48,1.6236,0
34.1,-117.67,4.3438,1
34.83,-116.96,1.6667,5
37.37,-122.05,3.4028,3
34.44,-119.81,4.6806,1
33.55,-117.67,3.7609,5
35.41,-118.98,3.875,0
34.69,-118.14,2.1167,5
38.73,-122.62,2.1474,3
37.87,-121.23,3.65,3
34.04,-118.04,3.5,5
32.73,-117.12,3.4151,5
40.42,-120.66,2.5074,3
38.68,-121.2,3.4896,3
38.77,-121.14,6.4789,4
38.9,-121.28,2.7656,3
32.79,-117.24,4.1652,1
33.9,-118.11,4.4896,1
34.14,-118.83,6.4001,1
36.61,-119.52,1.8958,0
33.93,-117.42,3.1795,5
37.53,-122.26,6.2007,4
34.03,-118.36,2.1324,5
36.77,-119.69,2.6875,0
38.02,-121.29,2.5437,3
33.67,-117.95,8.289,2
38.3,-122.69,3.3827,3
34.69,-118.14,3.2699,5
33.83,-118.18,4.1301,1
32.64,-117.08,1.9241,5
34.64,-120.45,2.0865,0
34.4,-119.29,4.2656,1
33.92,-118.23,1.2222,5
37.26,-121.89,5.5,4
38.63,-121.43,1.6641,3
36.32,-119.35,3.8235,0
33.93,-118.04,4.3849,1
34.13,-117.33,2.2449,5
35.29,-120.68,3.25,0
33.98,-118.29,1.4042,5
36.68,-119.41,3.4044,0
37.73,-122.27,3.2689,3
37.98,-122.01,3.5179,3
34.08,-117.68,3.3482,5
37.34,-120.07,1.75,0
39.2,-120.1,3.087,3
32.57,-117.05,4.7337,1
33.61,-117.72,2.49,5
34.0,-118.44,3.1579,5
37.68,-121.75,5.2443,4
34.02,-118.21,2.6875,5
38.7,-121.27,4.6488,4
33.97,-118.07,3.1554,5
36.68,-119.8,2.1691,0
39.71,-121.71,3.0660000000000003,3
36.68,-121.79,3.0608,3
33.86,-117.97,3.6471,5
37.77,-122.17,3.3958,3
37.74,-122.48,3.9236,3
40.47,-122.43,2.1496,3
34.17,-118.62,3.0404,5
36.37,-121.66,6.1668,4
34.18,-118.39,3.3906,5
33.88,-117.97,5.0731,1
32.8,-115.48,2.6172,5
36.39,-119.27,4.3281,0
38.59,-121.38,3.2596,3
32.64,-117.11,1.858,5
38.04,-121.3,4.0156,3
35.42,-119.02,2.2727,0
34.1,-118.75,4.5333,1
37.55,-122.33,9.3694,4
37.76,-122.54,3.96,3
36.57,-119.97,2.0313,0
34.19,-118.39,2.9982,5
34.1,-117.37,1.6977,5
38.38,-121.94,1.0208,3
37.75,-122.12,7.6923,4
34.01,-118.07,3.7986,5
37.33,-122.07,8.0158,4
32.8,-117.08,3.625,5
36.77,-119.74,2.5737,0
40.57,-122.23,5.1585,4
33.97,-118.19,1.7562,5
37.99,-121.83,5.6779,4
34.09,-117.91,3.0441,5
33.78,-117.95,2.9726,5
37.94,-122.12,10.4549,2
36.07,-119.0,2.9815,0
36.96,-122.03,2.5067,3
37.11,-119.28,3.0729,0
35.1,-120.6,2.6875,0
32.83,-117.22,3.7841,5
39.16,-123.22,2.631,3
33.94,-118.24,1.7212,5
37.65,-121.0,0.6825,3
33.99,-118.37,8.6718,2
35.27,-119.5,3.0742,0
38.31,-122.26,5.2444,4
33.77,-118.19,1.2321,5
34.63,-118.09,1.9722,5
34.2,-116.06,1.3371,5
34.07,-118.44,8.9565,2
34.19,-118.58,3.3125,5
32.8,-117.12,3.8719,5
34.13,-118.22,2.7098,5
37.66,-121.87,2.4896,3
33.98,-118.22,1.2059,5
33.09,-116.58,3.0089,5
34.87,-120.45,7.5696,2
36.58,-121.67,6.1551,4
34.04,-117.05,2.29,5
34.0,-118.33,2.2054,5
37.3,-121.88,4.325,4
33.72,-117.89,4.65,1
34.13,-117.66,6.3842,1
37.25,-121.93,4.69,4
37.32,-121.86,4.3621,4
34.0,-117.37,2.4306,5
37.35,-121.86,2.5551,3
38.69,-120.99,4.1163,3
34.07,-118.35,4.1328,1
33.88,-117.89,5.3836,1
37.53,-121.94,5.761,4
33.98,-118.22,2.0357,5
33.86,-118.1,4.3397,1
32.98,-117.13,6.4321,1
41.31,-122.32,1.1915,3
33.83,-118.26,4.4539,1
33.92,-117.94,3.0588,5
37.38,-122.12,8.4709,4
33.73,-117.93,3.9816,5
34.51,-117.21,5.086,1
38.24,-122.64,2.5202,3
37.68,-122.12,4.38,4
34.02,-118.17,1.7813,5
33.78,-118.19,1.5844,5
37.37,-122.03,3.0047,3
37.75,-122.41,3.4063,3
32.7,-117.02,4.1837,1
33.61,-117.91,11.216,2
34.6,-120.14,2.9479,0
36.96,-121.99,2.625,3
34.43,-119.72,2.6014,0
33.98,-118.24,1.75,5
33.78,-118.04,5.7705,1
37.98,-122.09,5.6875,4
34.23,-118.56,4.6944,1
34.69,-118.16,3.9028,5
34.02,-118.42,3.1746,5
38.55,-121.55,4.106,3
37.97,-121.35,3.1406,3
32.6,-117.08,2.2544,5
33.19,-117.11,5.0461,1
32.83,-117.22,5.7451,1
38.95,-119.95,2.02,3
33.79,-118.15,3.0453,5
37.63,-122.04,3.2331,3
34.03,-118.34,2.4444,5
37.68,-121.03,3.7857,3
33.79,-116.96,2.0135,5
40.71,-122.95,2.4792,3
39.15,-121.58,1.9122,3
33.45,-117.61,4.7237,1
34.45,-118.53,5.5981,1
33.01,-117.05,10.6186,2
34.06,-118.21,2.095,5
40.62,-124.18,3.0536,3
32.72,-117.12,3.37,5
33.9,-118.16,2.7339,5
32.69,-117.12,1.0658,5
37.81,-122.21,5.2402,4
36.73,-119.76,1.4419,0
39.51,-121.55,1.1607,3
33.87,-117.99,3.59,5
36.73,-119.71,5.2608,4
33.63,-117.93,4.6161,1
38.56,-121.42,1.3571,3
34.26,-118.43,3.2583,5
37.78,-120.85,3.3169,3
33.95,-118.02,4.2292,1
34.08,-118.36,3.3864,5
33.69,-117.81,2.4233,5
37.35,-122.06,8.0599,4
37.78,-122.19,5.2328,4
38.67,-121.3,4.8523,4
33.92,-118.37,4.8611,1
37.27,-121.83,4.5615,4
33.49,-116.6,2.1830000000000003,5
34.18,-118.83,6.3586,1
34.12,-118.58,6.4018,1
34.17,-119.14,2.7260000000000004,5
34.21,-118.47,2.9735,5
34.2,-115.85,1.3571,5
37.77,-122.45,3.575,3
39.13,-121.07,4.0848,3
34.12,-118.36,8.5136,2
37.77,-122.27,5.5337,4
33.87,-118.3,3.1597,5
39.15,-120.15,5.75,4
33.06,-117.16,5.8661,1
37.97,-122.52,2.75,3
34.04,-117.21,6.2917,1
33.13,-117.07,2.6152,5
33.89,-118.19,2.1071,5
34.4,-119.53,3.1389,0
33.2,-117.36,2.9539,5
38.77,-121.28,5.8718,4
34.16,-118.15,1.6921,5
33.77,-118.2,1.5076,5
38.52,-121.44,1.6521,3
35.34,-119.03,3.0486,0
37.8,-121.22,2.1186,3
34.1,-117.48,2.5833,5
33.12,-115.51,2.101,5
37.92,-122.52,5.8509,4
37.74,-122.15,2.2,3
37.44,-121.88,5.2722,4
34.05,-118.22,1.6122,5
40.55,-122.06,3.5189,3
38.99,-122.65,1.8571,3
34.13,-118.08,5.9546,1
37.94,-122.04,5.6292,4
34.14,-118.72,5.4032,1
37.35,-121.97,4.2273,4
40.18,-122.24,1.6483,3
32.76,-117.01,2.8594,5
33.84,-117.92,4.6111,1
34.1,-118.3,2.0672,5
34.09,-118.35,1.6081,5
34.08,-118.22,1.9704,5
33.88,-117.51,4.131,1
37.69,-122.46,3.4375,3
33.72,-117.29,2.817,5
33.88,-118.36,4.4271,1
34.02,-118.34,2.5156,5
37.69,-120.75,3.8214,3
34.52,-117.3,3.1635,5
33.95,-117.41,3.0542,5
37.72,-122.39,1.1125,3
34.06,-118.42,6.871,1
33.9,-118.03,3.7308,5
36.58,-119.45,3.7813,0
37.95,-122.32,2.5769,3
33.75,-117.92,3.3629,5
38.24,-122.62,6.204,4
33.77,-116.99,2.2925,5
34.16,-118.94,8.0428,2
37.74,-122.18,2.2467,3
39.82,-120.38,2.1667,3
38.01,-121.9,4.6628,4
34.22,-118.44,3.325,5
35.52,-120.69,2.925,0
35.3,-119.01,3.9054,0
33.99,-118.05,5.193,1
34.15,-118.42,4.3214,1
38.01,-121.32,2.6765,3
40.54,-122.37,3.6923,3
37.05,-120.82,1.933,0
33.97,-118.35,2.0694,5
36.21,-119.08,2.5156,0
33.71,-116.21,1.7083,5
34.02,-117.63,5.6168,1
37.56,-121.27,2.8558,3
37.25,-121.95,5.5127,4
34.58,-118.03,4.0729,1
37.83,-122.29,3.3929,3
38.42,-120.19,3.125,3
33.97,-118.26,1.5962,5
36.82,-119.69,4.81,0
32.77,-116.95,6.3191,1
36.75,-119.73,3.1719,0
37.91,-122.09,7.0895,4
33.85,-118.24,5.9684,1
37.81,-122.23,4.7708,4
32.93,-117.14,4.5086,1
37.86,-122.27,2.6071,3
34.12,-117.92,2.9459,5
38.51,-121.45,2.2245,3
34.01,-117.32,4.4063,1
37.74,-122.44,4.5375,4
37.94,-122.33,4.0526,3
37.75,-122.42,2.9052,3
33.14,-117.08,4.3846,1
34.01,-118.46,6.8901,1
33.94,-118.12,5.2485,1
34.03,-118.3,1.8564,5
32.75,-115.72,2.0938,5
37.35,-121.75,8.1871,4
33.81,-117.82,5.4395,1
34.09,-118.09,3.0125,5
38.56,-121.37,2.9464,3
33.74,-117.98,4.4261,1
38.48,-122.74,4.551,4
37.37,-121.86,3.3306,3
34.14,-117.89,3.3654,5
35.77,-119.25,1.6786,0
34.23,-118.42,5.6629,1
37.86,-120.35,2.3056,3
35.13,-119.46,2.1955,0
35.34,-119.08,10.5941,2
33.85,-118.03,4.0865,1
33.87,-118.4,6.3231,1
32.98,-117.04,6.0226,1
40.17,-122.72,1.3889,3
34.1,-118.33,1.3157,5
37.51,-122.26,5.3264,4
37.79,-122.42,2.5013,3
33.86,-118.14,4.2062,1
37.23,-121.8,6.7385,4
35.46,-120.66,4.5179,0
33.84,-118.16,4.1538,1
37.76,-122.47,3.3239,3
37.86,-122.14,4.5744,4
38.66,-121.37,2.3844,3
34.04,-118.17,1.9667,5
34.0,-118.46,3.6458,5
38.13,-121.3,5.0528,4
33.99,-118.35,3.2021,5
33.68,-117.96,6.0905,1
33.88,-118.4,7.5,1
37.26,-121.83,5.5849,4
38.06,-122.15,5.3661,4
37.3,-121.83,3.1964,3
38.0,-121.83,2.5495,3
33.92,-118.36,2.6667,5
34.17,-118.55,7.8392,1
41.09,-123.72,1.8208,3
38.63,-121.47,2.1889,3
40.81,-124.11,2.5536,3
36.29,-119.79,4.2917,0
38.34,-122.7,2.8261,3
34.04,-118.31,1.767,5
37.73,-122.49,5.6204,4
36.75,-119.74,2.9545,0
38.31,-122.42,4.7356,4
33.15,-117.07,3.2024,5
38.64,-121.39,3.6937,3
37.37,-121.84,2.3199,3
34.23,-119.14,2.5714,5
33.93,-118.01,4.4118,1
34.07,-117.69,3.7083,5
37.85,-121.64,4.4583,4
34.02,-117.71,3.6361,5
37.65,-122.06,3.8036,3
32.81,-117.17,4.739,1
37.34,-121.94,3.7321,3
33.67,-117.95,3.0417,5
34.07,-118.26,2.5227,5
34.17,-119.15,1.6038,5
33.23,-117.33,3.33,5
34.03,-118.29,2.0848,5
33.94,-117.94,4.5096,1
33.84,-118.34,5.269,1
37.29,-121.81,6.2907,4
34.48,-117.27,3.662,5
34.62,-118.02,2.1413,5
34.31,-118.42,3.9583,5
36.85,-119.88,7.5,4
37.72,-122.45,4.475,4
34.07,-118.24,1.6136,5
34.09,-117.96,3.4427,5
32.74,-117.13,2.6604,5
34.62,-120.08,4.6554,1
37.63,-122.06,3.3611,3
32.79,-116.97,2.6635,5
33.97,-118.32,2.7139,5
33.77,-117.23,2.0,5
38.07,-122.17,6.4599,4
32.9,-116.9,4.0806,5
38.99,-123.39,3.4063,3
34.44,-119.31,12.632,2
37.53,-120.88,5.3168,4
34.14,-117.29,2.425,5
35.6,-119.34,1.9362,0
34.03,-118.16,2.359,5
34.13,-118.14,5.1072,1
38.94,-122.62,2.3179,3
33.89,-118.32,4.5053,1
38.03,-121.3,2.505,3
33.53,-117.76,10.6349,2
32.72,-117.13,2.7083,5
33.76,-117.8,6.9014,1
38.54,-121.48,2.1975,3
34.43,-119.71,3.5213,0
33.79,-117.99,3.2857,5
34.33,-118.89,3.125,5
33.82,-118.27,4.3687,1
38.07,-121.25,3.0592,3
32.8,-117.23,2.4643,5
33.93,-117.96,3.776,5
37.96,-122.04,3.6964,3
34.02,-118.28,1.9375,5
38.57,-121.34,4.4602,4
37.75,-122.45,4.95,4
33.84,-118.15,7.6526,1
33.84,-116.53,2.5885,5
34.14,-118.24,1.9125,5
33.72,-117.99,5.5514,1
33.94,-118.24,0.9705,5
34.17,-118.15,1.0846,5
33.14,-117.11,3.4455,5
33.98,-118.46,3.8068,5
37.65,-122.09,4.3897,4
37.23,-121.81,6.3178,4
33.99,-118.2,1.9132,5
38.76,-121.77,2.8365,3
32.8,-115.57,1.1853,5
36.75,-119.81,1.7636,0
37.71,-121.93,4.2281,4
36.16,-120.37,3.0658,0
34.37,-118.55,6.776,1
37.94,-122.33,3.5848,3
38.56,-122.59,4.65,4
38.33,-122.3,4.1862,3
34.11,-118.33,3.0642,5
37.52,-122.21,2.7399,3
34.02,-117.58,5.2692,1
34.01,-118.29,1.1667,5
34.9,-120.43,4.1058,0
33.79,-118.3,3.0057,5
37.99,-121.29,1.5152,3
33.54,-117.67,4.8906,1
38.25,-122.63,3.7115,3
34.04,-118.34,2.5955,5
34.09,-118.27,3.7847,5
34.07,-117.38,4.9091,1
38.68,-121.26,5.2051,4
34.07,-118.45,1.3125,5
36.73,-119.8,1.7011,0
33.61,-116.48,2.9167,5
38.7,-121.28,3.0212,3
37.31,-121.91,3.6429,3
34.06,-117.38,3.3571,5
34.01,-118.28,2.3309,5
34.15,-118.83,4.2857,1
34.01,-117.68,3.2073,5
34.11,-118.17,3.6406,5
34.23,-118.5,4.5167,1
39.06,-121.55,2.25,3
33.84,-118.18,3.835,5
33.89,-118.41,7.2316,1
33.88,-118.21,3.225,5
33.85,-117.82,6.057,1
37.83,-122.16,7.52,4
37.57,-122.33,3.1111,3
33.88,-118.2,4.2083,1
34.03,-117.68,3.0396,5
34.11,-118.26,3.5673,5
34.11,-118.05,3.2596,5
39.18,-123.17,5.9585,4
33.89,-117.98,7.1425,1
32.8,-115.64,3.1667,5
34.07,-118.04,3.8125,5
34.05,-118.3,1.721,5
41.78,-124.19,1.6654,3
35.78,-119.23,2.1806,0
38.46,-122.76,4.5152,4
37.73,-121.06,4.9236,4
32.57,-117.06,1.3362,5
37.82,-121.89,13.2949,2
34.28,-118.42,4.125,1
34.32,-118.52,8.1248,2
33.78,-117.85,3.3939,5
37.91,-122.38,5.0524,4
34.08,-117.19,4.5938,1
32.87,-117.0,4.4904,1
34.16,-118.37,3.5051,5
40.26,-120.2,2.6765,3
33.76,-117.98,4.0194,5
34.03,-118.19,2.6964,5
33.82,-118.05,8.6123,2
33.79,-118.44,11.6648,2
36.23,-119.34,3.5611,0
37.84,-122.22,7.5,4
34.12,-117.84,4.8304,1
34.09,-117.32,2.375,5
33.23,-117.35,3.8958,5
34.06,-118.21,1.8781,5
34.03,-118.14,4.0625,1
37.63,-122.09,4.7019,4
34.18,-119.19,4.6186,1
34.93,-120.43,2.8649,0
33.71,-117.99,2.7614,5
33.91,-118.06,4.6731,1
33.62,-117.63,3.7139,5
38.58,-121.81,5.9629,4
36.58,-119.63,1.2647,0
33.46,-117.74,4.89,1
35.48,-120.56,5.0947,4
37.61,-122.03,4.0125,3
38.67,-121.25,4.2262,3
33.72,-117.97,5.4286,1
39.15,-121.66,3.4426,3
34.21,-118.8,6.2893,1
32.77,-117.08,6.1628,1
34.0,-116.91,5.5,1
34.15,-118.26,2.8884,5
36.75,-119.72,2.6611,0
37.64,-122.09,5.2838,4
33.91,-117.92,6.1825,1
34.04,-118.13,3.5833,5
33.04,-115.6,3.3472,5
38.22,-121.24,3.3929,3
37.76,-122.44,6.8939,4
34.18,-118.38,3.3125,5
35.39,-118.98,1.2618,0
40.68,-122.35,1.3801,3
32.74,-117.25,2.8007,5
36.3,-119.65,2.3466,0
33.9,-118.12,2.9375,5
34.13,-117.97,3.4375,5
36.4,-119.1,3.2159,0
34.1,-117.45,2.0308,5
33.84,-117.88,6.1168,1
37.38,-122.07,4.5644,4
34.26,-117.22,4.9716,1
34.07,-118.29,1.6406,5
38.36,-122.01,4.9583,4
36.82,-119.79,3.2143,0
34.04,-118.38,2.0437,5
36.83,-119.67,4.4356,0
34.91,-120.45,2.56,0
33.8,-117.99,3.3281,5
39.77,-121.59,2.3068,3
33.63,-117.92,3.5161,5
37.08,-122.25,2.5556,3
37.89,-122.26,6.381,4
37.53,-121.92,8.4045,4
37.48,-119.84,2.5,0
34.03,-118.45,4.0231,1
34.15,-118.25,2.8478,5
33.39,-117.25,2.375,5
37.3,-121.93,4.0653,4
33.97,-118.36,4.0179,1
38.71,-120.62,4.0197,3
33.78,-117.92,3.4837,5
34.14,-118.59,10.5511,2
34.22,-118.37,2.9028,5
37.21,-121.87,9.08,2
38.65,-121.45,2.6369,3
33.82,-118.0,3.1087,5
39.15,-122.2,3.125,3
36.8,-119.95,3.4297,0
38.24,-122.6,4.8603,4
34.38,-118.55,6.3002,1
36.91,-121.75,2.5599,3
34.05,-118.29,1.847,5
34.12,-117.73,6.2089,1
34.19,-118.14,4.73,1
33.89,-118.08,3.7321,5
33.92,-117.44,3.0437,5
33.98,-118.08,3.6033,5
39.13,-123.23,3.8958,3
33.5,-117.7,5.5677,1
37.0,-122.06,2.4732,3
34.74,-120.46,5.3765,1
32.75,-117.12,2.4394,5
37.56,-122.3,5.5184,4
33.89,-118.22,2.1211,5
37.81,-122.28,1.1111,3
38.42,-122.72,2.8036,3
33.15,-117.04,2.8247,5
34.67,-118.15,3.5732,5
33.85,-118.11,4.125,1
34.13,-117.85,4.3145,1
33.83,-117.98,3.3006,5
34.21,-118.35,3.75,5
34.01,-118.45,6.4755,1
38.28,-122.04,5.2527,4
33.82,-118.13,3.7321,5
38.36,-121.96,2.7434,3
34.07,-118.48,12.8665,2
34.26,-118.54,5.6912,1
33.93,-118.42,4.5743,1
38.89,-120.03,3.8333,3
36.3,-119.31,4.0221,0
37.79,-122.2,2.3036,3
33.55,-117.27,5.5351,1
37.29,-121.94,4.0962,4
33.87,-118.18,3.7527,5
37.98,-122.53,8.5759,4
34.28,-118.46,5.5931,1
32.68,-117.04,3.775,5
37.22,-121.87,8.0595,4
38.45,-122.72,3.1467,3
36.22,-119.36,1.9355,0
33.66,-117.69,8.2953,2
38.02,-121.92,5.102,4
33.89,-118.31,3.7639,5
37.82,-122.12,6.6657,4
34.05,-118.47,4.7009,1
37.25,-121.81,4.4565,4
33.93,-118.09,4.5306,1
36.83,-119.84,7.4201,4
36.61,-121.83,3.0542,3
35.28,-120.62,6.3144,4
